bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,url,CategoriesList
111737,2023-11-15 11:03:57.483,Biological Resources / Habitats & Natural Resources Consultant,059-23,2023-12-19 14:00:00.000,3,3,1,4,False,45968,Bidding,Electronic and Paper,1,,Mendocino,https://pbsystem.planetbids.com/portal/45968/bo/bo-detail/111737,['285015 - Environmental Consulting Services']
112264,2023-12-05 10:43:06.720,Request For Proposal - Meraki MR36 Cloud Managed Wireless Access Points,IT-RFP1223-1,2023-12-15 13:00:00.000,3,1,1,4,False,14742,Bidding,Electronic,1,,Fresno,https://pbsystem.planetbids.com/portal/14742/bo/bo-detail/112264,"['125248 - Computer Hardware And Peripherals For Microcomputers ', '125249 - Computers, Hardware, Software', '125250 - Computer Hardware And Peripherals For Mini And Main Frame Computers ', '125251 - Computer Accessories And Supplies ', '125252 - Computer Software For Microcomputers (Preprogrammed) ']"
112019,2023-11-27 16:03:47.220,"Sanitary Pump Station ""E"" Pump Addition",CIP 17-04,2023-12-19 14:00:00.000,3,2,2,1,False,14742,Bidding,Paper,1,,Fresno,https://pbsystem.planetbids.com/portal/14742/bo/bo-detail/112019,"['125231 - Boats, Motors, And Marine Equipment', '125498 - Electrical Equipment And Supplies (Except Cable And Wire) ', '125600 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '125647 - Water And Wastewater Treating Chemicals ', '125659 - Building Sanitation - Architectural Services ', '137456 - Building Construction Services, New  (Incl. Maintenance And Repair Services)', '137457 - Building Construction, Non-Residential (Office Bldg., Etc.) ', '137460 - Building Maintenance, Installation And Repair Services ', '137520 - Wiring And Other Electrical Maintenance And Repair Services ', '137522 - Construction Services, General (Incl. Maintenance And Repair Services)', '137527 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '137537 - Electrical ', '137841 - Wastewater Treatment Plant, Operations, And Testing', '137842 - Water And Wastewater Treatment Services ']"
111916,2023-11-20 21:16:15.490,Comprehensive Fee Study,,2024-01-11 12:00:00.000,3,1,4,4,False,39478,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39478/bo/bo-detail/111916,"['188379 - Consulting Services ', '188380 - Accounting/Auditing/Budget Consulting ', '188407 - Finance/Economics Consulting ']"
112289,2023-12-06 09:59:41.690,"Liners, Rags, Seat Covers, PPE",R241454,2023-12-14 14:00:00.000,3,1,16,8,False,47527,Bidding,Electronic,1,,Santa Clara,https://pbsystem.planetbids.com/portal/47527/bo/bo-detail/112289,"['293575 - Paint/Primer/Sealer Insulation', '294099 - Holders/Containers, Compost ', '294541 - Paint Spray Booth Com Water So', '295467 - Training Equi/Sup Fire/Safety ', '295488 - Head/Ear/Eye/Face Protection ', '296027 - Recycled Janitorial Sup ', '296308 - Bag/Liners ', '297094 - Paint, Rust Preventative ', '297096 - Paint, Spray (Aerosol) ', '297105 - Sealers and Primers, Paint ', '297138 - Paint Rust Preventat (Green)', '297140 - Paint, Spray (Aerosol) (Green)', '297142 - Paints, Traffic, (Green)', '297144 - Primer Rust Inhib (Green)', '297148 - Sealer/Primer Paint (Green)', '297162 - Paint Equip, Acc and Sup NOC', '297371 - Adapters ', '297379 - Elbows, Miscellaneous', '297381 - Elbows (Other than Steel) ', '297402 - Pipe Fittings, Misc. NOC ', '297411 - Bag/Liner Plastic Garbage Cam', '297426 - Landfill Liners', '297689 - Well Pumps, All Kinds ', '299435 - First Aid/Safety Equip', '299930 - Janitorial Products Mfg Serv', '300334 - Rags, SoS and Obsolete Items']"
111573,2023-11-09 13:42:52.157,Speed Humps Installation,R240965,2023-12-14 15:00:00.000,3,1,1,1,False,47527,Bidding,Electronic,1,,Santa Clara,https://pbsystem.planetbids.com/portal/47527/bo/bo-detail/111573,"['298841 - Striping Street Parking Fac', '298849 - Construction, Highway and Road', '298855 - Construction, Railroad', '298857 - Construction Sidewalk/Driveway', '298859 - Construction Street', '298880 - Maint/Rep Street Major/Resid', '298887 - Paving/Resurfacing Highway/Roa', '298888 - Paving/Resur Street Major/Res ']"
111982,2023-11-22 16:01:02.493,MOFFETT BOULEVARD PRECISE PLAN AND EIR,R241399,2023-12-20 16:00:00.000,3,3,4,4,False,47527,Bidding,Electronic and Paper,1,,Santa Clara,https://pbsystem.planetbids.com/portal/47527/bo/bo-detail/111982,"['294397 - Residential Structure Prefab', '298670 - Landscape Architecture ', '298671 - Land Devel/Planning Arch', '298709 - Building Constr Resi Apartment', '298724 - Land Devel/Sub-Division Serv ', '298981 - Agricultural Consulting', '298982 - Air Pollution Consulting', '298985 - Asbestos Consulting ', '298987 - Architectural Consulting ', '298991 - Build/Structure/Comp Consult', '298995 - Compliance Consulting ADA', '299001 - Construction Consulting ', '299009 - Energy Conservation Consulting', '299021 - Housing Consulting ', '299029 - Landscaping Consulting ', '299040 - Parking Consultant', '299047 - Roofing Consultant', '299048 - Urban Planning Consulting ', '299172 - Land Devel/Planning/Engineer']"
111978,2023-11-22 14:51:28.613,DOWNTOWN PRECISE PLAN COMPREHENSIVE UPDATE,R241398,2023-12-20 16:00:00.000,3,3,4,4,False,47527,Bidding,Electronic and Paper,1,,Santa Clara,https://pbsystem.planetbids.com/portal/47527/bo/bo-detail/111978,"['298639 - Agric Develop/Architectur Serv', '298717 - Building Const, Sustainable', '298982 - Air Pollution Consulting', '298985 - Asbestos Consulting ', '298991 - Build/Structure/Comp Consult', '298995 - Compliance Consulting ADA', '298997 - Community Dev Consult ', '299009 - Energy Conservation Consulting', '299029 - Landscaping Consulting ', '299040 - Parking Consultant', '299047 - Roofing Consultant', '299048 - Urban Planning Consulting ', '299050 - Traffic Consulting ', '299052 - Transportation Consulting ', '299212 - Impact Studies, Environmental ', '299224 - Planning/Advisory Serv Envir', '299231 - Safety Serv, Environmental', '299232 - Site Assessment, Environmental', '299678 - Environmental Impact Studies ', '299688 - Industrial Devel/Planning Ser']"
112009,2023-11-28 15:39:18.640,Shoreline Golf Links Greens Refresh,R241327,2023-12-21 15:00:00.000,3,1,2,1,False,47527,Bidding,Electronic,1,,Santa Clara,https://pbsystem.planetbids.com/portal/47527/bo/bo-detail/112009,"['297875 - Sand and Gravel ', '298819 - Construction, Irrigation Sys', '298830 - Maintenanc/Repair Golf Course ', '299346 - Irrigation Sys Maint/Rep ']"
111579,2023-12-06 12:01:24.977,EV Shuttle Charger Switchgear,R241224,2024-01-25 15:00:00.000,3,1,1,1,False,47527,Bidding,Electronic,1,,Santa Clara,https://pbsystem.planetbids.com/portal/47527/bo/bo-detail/111579,"['293989 - Battery Charger/Test Automotiv', '294804 - Battery Charger Comp/Periph', '295864 - Battery Chargers', '299922 - Electrical/Electronic Products']"
111905,2023-11-20 16:13:03.297,TWO (2) FREIGHTLINER WALK-IN STEP VAN W/ BUILT-IN GENERATOR AND MULE CRANE BUMPER,403883,2023-12-11 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111905,"['221938 - Automotive And Trailer Equipment And Parts', '221939 - Automotive And Trailer Bodies, Body Accessories, And Parts', '221940 - Automotive Vehicles And Related Transportation Equipment (Including Trailers)']"
111799,2023-11-16 13:44:07.347,"MISCELLANEOUS LIGHTING  ITEMS, ANNUAL PURCHASE",403877,2023-12-11 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111799,"['221984 - Electrical Equipment And Supplies (Except Cable And Wire)', '222059 - Pipe, Tubing, And Accessories (Not Fittings)', '222068 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '222144 - Lighting (Interior, Exterior) - Architectural Services']"
112061,2023-11-28 13:59:26.767,TIBCO SILVER MAINTENANCE RENEWAL,403886,2023-12-12 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112061,"['221967 - Computers, Hardware, Software', '221970 - Computer Software For Microcomputers (Preprogrammed)', '221971 - Computer Software For Mini And Mainframe Computers (Preprogrammed)']"
112245,2023-12-04 15:47:21.863,ANNUAL PUMPING OF NON-HAZARDOUS WASTE,403873,2023-12-15 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112245,"['222433 - Cleaning Services, Steam And Pressure', '222518 - Storm Drain Cleaning, Repair, And Sludge Removal Services', '222519 - Street Sweeping Services', '222536 - Water And Wastewater Treatment Services']"
111800,2023-11-17 09:59:11.420,"MISCELANEOUS ELECTRICAL ITEMS, ANNUAL PURCHASE",403878,2023-12-15 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111800,"['221983 - Electrical Cables And Wires (Not Electronic)', '221984 - Electrical Equipment And Supplies (Except Cable And Wire)', '221985 - Electronic Equipment, Components, Parts, And Accessories', '221992 - Fasteners: Bolts, Nuts, Pins, Rivets, Screws, Etc. (Incl. Packaging, Strapping And Tying Equipment And Supplies)', '222245 - Electrical']"
112260,2023-12-06 11:52:04.600,TENABLE SOFTWARE SUBSCRIPTION RENEWAL,403893,2023-12-18 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112260,"['221967 - Computers, Hardware, Software', '221970 - Computer Software For Microcomputers (Preprogrammed)', '221971 - Computer Software For Mini And Mainframe Computers (Preprogrammed)']"
112235,2023-12-04 13:20:56.763,ANNUAL CONTRACT FOR UNIFORM RENTAL SERVICES,403891,2023-12-18 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112235,['222587 - Uniform Rental Or Lease']
111910,2023-11-20 16:51:22.790,FORD F-450 OR EQUAL CHASSIS CAB DRW CRANE BODY WITH WORK PLATFORM,403884,2023-12-18 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111910,"['221938 - Automotive And Trailer Equipment And Parts', '221939 - Automotive And Trailer Bodies, Body Accessories, And Parts', '221940 - Automotive Vehicles And Related Transportation Equipment (Including Trailers)']"
111898,2023-11-20 14:43:57.687,FORD F-750 OR EQUAL W. CHIP DUMP BODY AND 60’ REACH ARTICULATED & TELESCOPIC AERIAL LIFT,403882,2023-12-18 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111898,"['221938 - Automotive And Trailer Equipment And Parts', '221939 - Automotive And Trailer Bodies, Body Accessories, And Parts', '221940 - Automotive Vehicles And Related Transportation Equipment (Including Trailers)', '221941 - Automotive Shop And Related Equipment And Supplies']"
111880,2023-11-20 09:44:16.463,TWO (2) FORD F-550 OR EQUAL 4X2 DWD W. UTILITY BODY AND ARTICULATED & TELESCOPING AERIAL LIFT,403879,2023-12-18 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111880,"['221938 - Automotive And Trailer Equipment And Parts', '221939 - Automotive And Trailer Bodies, Body Accessories, And Parts', '221940 - Automotive Vehicles And Related Transportation Equipment (Including Trailers)']"
112359,2023-12-07 14:28:13.967,CUSTOM APPAREL,403892,2023-12-19 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112359,"['221965 - Clothing: Athletic, Casual, Dress, Uniform, Weather And Work Related', '222479 - Sewing, Embroidery, Embossing, And Alteration Services', '222580 - Fabric Designs (Silk Screen, Etc.)', '222581 - Silk Screened Shirts, Jackets, Hats, Etc.']"
112229,2023-12-04 15:27:32.397,ANNUAL HVAC MAINTENANCE AND REPAIR,403890,2024-01-04 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112229,"['222247 - Heating, Ventilating And Air Conditioning (Hvac)']"
112058,2023-11-29 11:45:50.260,LOAD TAP CHANGER REPLACEMENT,403888,2024-01-09 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112058,"['222067 - Power Generation Equipment, Accessories, And Supplies', '222068 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '222333 - Equipment Maint, Repair, And Related Services For Power Generation And Transmission Equip.']"
112059,2023-11-29 11:42:37.537,TRANSFORMER & LTC REPAIR AT SCHOLL AND ROSSMOYNE SUBSTATIONS,403889,2024-01-09 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112059,"['222067 - Power Generation Equipment, Accessories, And Supplies', '222068 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '222333 - Equipment Maint, Repair, And Related Services For Power Generation And Transmission Equip.']"
112198,2023-12-01 14:39:48.623,Dark Fiber Leases and/or Dark Fiber Indefeasible Right of Use (IRU),RFP 23-049,2023-12-18 10:00:00.000,3,1,4,4,False,32461,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/32461/bo/bo-detail/112198,"['98408 - Electronic Computer Manufacturing ', '125871 - Custom Computer Programming Services ', '125872 - Computer Systems Design Services ', '125873 - Computer Facilities Management Services ', '125874 - Other Computer Related Services', '125957 - Computer and Office Machine Repair and Maintenance ', '129155 - Computer Storage Device Manufacturing ', '129172 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ']"
112184,2023-12-01 12:32:29.873,Data Center Colocation and Managed Services,RFP 23-048,2023-12-18 10:00:00.000,3,1,4,4,False,32461,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/32461/bo/bo-detail/112184,[]
112144,2023-12-07 11:49:48.183,"PURCHASE OF DANCEFLOORS, EDGES AND CARTS",IFB 23-25,2023-12-18 22:30:00.000,3,1,1,1,False,32461,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/32461/bo/bo-detail/112144,"['125942 - Dance Companies ', '125943 - Musical Groups and Artists ', '125944 - Other Performing Arts Companies ', '125945 - Independent Artists, Writers, and Performers ', '125946 - All Other Amusement and Recreation Industries ', '129188 - Sporting and Recreational Goods and Supplies Merchant Wholesalers ', '129189 - Toy and Hobby Goods and Supplies Merchant Wholesalers ', '129205 - Floor Covering Stores ', '129216 - Sporting Goods Stores ', '129217 - Hobby, Toy, and Game Stores ']"
112195,2023-12-01 14:04:13.987,Audiovisual System for Carson Council Chambers,RFP 23-050,2023-12-21 10:00:00.000,3,1,4,4,False,32461,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/32461/bo/bo-detail/112195,"['98408 - Electronic Computer Manufacturing ', '125869 - Graphic Design Services', '125870 - Other Specialized Design Services', '125871 - Custom Computer Programming Services ', '125872 - Computer Systems Design Services ', '125873 - Computer Facilities Management Services ', '125874 - Other Computer Related Services', '125957 - Computer and Office Machine Repair and Maintenance ', '129155 - Computer Storage Device Manufacturing ', '129172 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ']"
111679,2023-11-16 11:35:01.677,CITYWIDE DOCUMENT SCANNING SERVICES,RFP 23-036,2023-12-28 15:00:00.000,3,1,4,4,False,32461,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/32461/bo/bo-detail/111679,"['125855 - All Other Legal Services ', '125891 - Office Administrative Services', '125895 - Temporary Help Services', '125897 - Document Preparation Services', '125899 - Other Business Service Centers (including Copy Shops) ', '125903 - All Other Business Support Services ', '125918 - All Other Support Services']"
